frame,fps,mean,std,meandiff,stddiff,spacial0,spacial1,spacial2,spacial3,spacial4,spacial5,spacial6,spacial7,spacial8,spacial9,central0,central1,central2,central3,central4,central5,central6,hu0,hu1,hu2,hu3,hu4,hu5,red0,red1,red2,red3,red4,red5,red6,red7,green0,green1,green2,green3,green4,green5,green6,green7,blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,nsift,nsurf
104,29,0.5174711,4.68985,0.03105035,0.2822477,178838,62265737,43338908,22721723015,15172342822,10571667240,8641613265227,5562204405220,3719014865074,2594400976670,1042762144.52969,83105370.254866,69084194.828033,4514123386.22461,-1959237874.43173,-1984273861.34412,-979093833.955566,0.034764,0.000954,1e-06,0,0,0,345416,184,0,0,0,0,0,0,342857,2743,0,0,0,0,0,0,342127,1436,2037,0,0,0,0,0,,
105,29,0.5675579,5.166562,0.05472222,0.4962682,196148,68307615,47536247,24931416487,16645359151,11595985137,9483514507503,6103388996353,4080222302387,2845857073763,1143612038.37843,91085548.307619,75629187.18145,4751428335.81055,-2151948839.53705,-2173737995.16599,-1074167571.57471,0.03169,0.000793,1e-06,0,0,0,345220,380,0,0,0,0,0,0,342678,2922,0,0,0,0,0,0,341975,1319,2306,0,0,0,0,0,,
106,29,0.5861053,5.324309,0.02082755,0.1999283,202558,70512000,49088224,25727108036,17181904169,11974310508,9783480312210,6297929659151,4211620277395,2938663236910,1181337718.36258,93915293.280451,78193171.364685,5210324212.50586,-2203401320.32367,-2248601875.37665,-1108898896.52441,0.030698,0.000744,1e-06,0,0,0,345140,460,0,0,0,0,0,0,342604,2996,0,0,0,0,0,0,341924,1300,2376,0,0,0,0,0,,
107,29,0.6352228,5.764791,0.05208623,0.4655349,219533,76445097,53200562,27899886449,18627556294,12977313214,10612376631813,6829913818584,4566019847752,3184825509728,1280413042.54444,102222414.608227,84947159.16613,5442255853.39453,-2400428584.23566,-2443878685.12414,-1204970658.59082,0.02833,0.000633,0,0,0,0,344863,737,0,0,0,0,0,0,342489,3111,0,0,0,0,0,0,341791,1248,2274,287,0,0,0,0,,
108,29,0.665162,6.01511,0.0314728,0.2834184,229880,80019465,55706179,29194850109,19498039204,13588234467,11101813297929,7146801972236,4779326182754,3334724842813,1340688029.27917,107145516.970963,89111538.602398,5943434752.47852,-2497662096.92566,-2562572417.23749,-1262403373.5874,0.027057,0.000577,0,0,0,0,344680,920,0,0,0,0,0,0,342393,3161,46,0,0,0,0,0,341719,1227,1404,1250,0,0,0,0,,
109,29,0.7062066,6.405132,0.04660012,0.4159664,244065,84969753,59151525,31004750699,20706454880,14430389411,11791247591091,7590479602014,5076005577356,3541784122239,1423045313.62721,113209355.966133,94442389.404829,6282002686.14453,-2649392795.28662,-2721958529.17315,-1339073304.73145,0.025475,0.000512,0,0,0,0,344540,1060,0,0,0,0,0,0,342297,1848,1455,0,0,0,0,0,341634,1183,1098,1685,0,0,0,0,,
110,29,0.7351447,6.670003,0.03140914,0.2959803,254066,88462711,61570266,32283367781,21556127840,15019204814,12278882093959,7903013573172,5283917224978,3685992291408,1481720817.3389,118105249.999268,98287984.078814,6368987084.4707,-2772178752.8374,-2831565602.37492,-1394726749.22363,0.024477,0.000473,0,0,0,0,344310,1290,0,0,0,0,0,0,342220,1443,1937,0,0,0,0,0,341602,1164,995,1839,0,0,0,0,,
111,29,0.7861198,7.122008,0.05374132,0.4777178,271683,94590253,65835781,34517159205,23047882712,16058962201,13127699731831,8449340298874,5649300753500,3941020596649,1584233837.55335,126230708.589432,105258583.622538,6919333157.20312,-2953453352.68146,-3030426891.72233,-1492849800.72705,0.022889,0.000413,0,0,0,0,343638,1962,0,0,0,0,0,0,342129,1317,2154,0,0,0,0,0,341517,1113,907,2063,0,0,0,0,,
112,29,0.8165249,7.38383,0.03166667,0.292496,282191,98250027,68384190,35852733279,23940433297,16681163508,13635527321829,8776603931313,5868300959745,4093876513782,1645165335.65408,131210062.123161,109417981.189789,7144099187.23438,-3062708881.06586,-3148351851.3965,-1550961872.20752,0.022034,0.000383,0,0,0,0,343044,2556,0,0,0,0,0,0,342071,1282,2247,0,0,0,0,0,341458,1111,873,2158,0,0,0,0,,
113,29,0.8541001,7.742971,0.04380208,0.3915223,295177,102752307,71530675,37489051633,25037367126,17448654219,14255583959193,9177155107542,6137173661492,4282240574395,1720558173.74589,137249984.362186,114520916.081326,7627018465.69922,-3176264740.39044,-3293390811.75804,-1621416832.29443,0.021062,0.00035,0,0,0,0,343009,2590,1,0,0,0,0,0,342012,1213,2375,0,0,0,0,0,341404,1066,815,1953,362,0,0,0,,
114,29,0.8813281,7.987977,0.02949074,0.2781149,304587,106040866,73810292,38693943790,25838616877,18004408572,14715645011698,9472121255995,6333511624517,4418522042462,1776198574.24899,141829806.662552,118027324.194729,7733713942.09766,-3302188924.53271,-3397290442.72059,-1672898596.56836,0.020418,0.000329,0,0,0,0,342805,2793,2,0,0,0,0,0,341966,1200,2434,0,0,0,0,0,341369,1050,807,1239,1135,0,0,0,,
115,29,0.9339699,8.451993,0.05521701,0.4893699,322780,112367962,78221036,40999576546,27380866255,19081117082,15591381146746,10036691153493,6711773451299,4683025306622,1881419026.84316,150125809.964272,125387257.000629,8441364957.17188,-3484866111.65356,-3612359343.59117,-1777309645.77344,0.019262,0.000292,0,0,0,0,342686,2885,29,0,0,0,0,0,341911,1143,2546,0,0,0,0,0,341279,1019,781,917,1604,0,0,0,,
116,29,0.9635041,8.710561,0.03089988,0.2902795,332987,115930045,80694977,42302365713,28248827647,19684484327,16087740299239,10355542732807,6924463959063,4831028454971,1941104361.34956,154720925.464432,129128373.072285,8494585032.5918,-3606531155.82843,-3715089591.89259,-1829981587.65332,0.018671,0.000275,0,0,0,0,342626,2901,73,0,0,0,0,0,341880,1116,2604,0,0,0,0,0,341243,1009,778,831,1739,0,0,0,,
117,29,1.002257,9.07731,0.04455729,0.3984448,346380,120592960,83942984,44003645602,29386246086,20477560600,16734662419162,10772569601412,7203614690880,5025895962392,2018940937.86928,161311298.215946,134513764.662346,8898802723.9082,-3755049482.86615,-3878668389.29045,-1907361687.02441,0.017949,0.000254,0,0,0,0,342576,2895,129,0,0,0,0,0,341821,1105,2651,23,0,0,0,0,341192,986,774,732,1916,0,0,0,,
118,29,1.031322,9.345936,0.03162905,0.3025129,356425,124089776,86378684,45279278560,30238559424,21071806810,17219440329596,11084833693034,7412518667802,5171701492538,2077279520.28568,165720681.670525,138154429.914833,8992592553.76562,-3874952589.45789,-3979209049.34354,-1959550990.55469,0.017439,0.00024,0,0,0,0,342532,2894,174,0,0,0,0,0,341786,1089,2231,494,0,0,0,0,341175,962,764,707,1992,0,0,0,,
119,29,1.080399,9.772262,0.051739,0.4560545,373386,129981401,90482131,47425017887,31672135465,22071538729,18034462015187,11609491236753,7763553565053,5416848381301,2176495966.19205,173916054.402039,145124695.530186,9741599008.29688,-4035745897.70209,-4177728182.40812,-2053886254.68262,0.016652,0.000219,0,0,0,0,342442,2837,321,0,0,0,0,0,341751,1046,1105,1698,0,0,0,0,341091,948,754,649,1364,794,0,0,,
120,29,1.110049,10.02773,0.03100405,0.2872019,383633,133551062,92968501,48728193512,32543145566,22678750873,18530297275796,11928991106816,7977323097202,5566025003131,2236139488.15991,178771174.073177,149035811.503723,10045890443.6055,-4125354889.54913,-4293291569.98803,-2111067532.60547,0.016206,0.000207,0,0,0,0,342411,2823,366,0,0,0,0,0,341721,1023,970,1886,0,0,0,0,341055,931,768,625,1034,1187,0,0,,
121,29,1.148906,10.39812,0.04492766,0.4008144,397062,138228273,96223752,50435326581,33682894869,23473002618,19179482351835,12346804934299,8256705930737,5760987130362,2314238547.99123,184743294.333336,154199889.565891,10248108617.7305,-4288471811.90125,-4437165015.81995,-2182768731.37598,0.015657,0.000193,0,0,0,0,342371,2783,446,0,0,0,0,0,341689,971,893,2047,0,0,0,0,341031,896,753,597,828,1495,0,0,,
122,29,1.179745,10.68242,0.03344329,0.3164906,407720,141952517,98809239,51797665275,34591362722,24104083643,19698270442841,12680663965246,8479542998298,5915900729151,2375225653.11417,189763146.544876,158077286.286762,10378064947.3516,-4420407292.1272,-4554046985.69694,-2242001839.72363,0.015239,0.000183,0,0,0,0,342340,2738,522,0,0,0,0,0,341666,957,855,2122,0,0,0,0,341008,884,749,577,743,1639,0,0,,
123,29,1.224959,11.0666,0.04801505,0.4187007,423346,147382478,102589696,53776575238,35912370677,25025337694,20450497290770,13164364345563,8803025666971,6141904820602,2467256568.58897,197084330.260719,164713699.979942,10985187642.2578,-4570897772.56445,-4743687609.29037,-2330965588.86035,0.014686,0.00017,0,0,0,0,342286,2654,660,0,0,0,0,0,341639,929,784,2248,0,0,0,0,340955,864,746,556,637,1842,0,0,,
124,29,1.258779,11.36535,0.03537616,0.3267115,435034,151461266,105427072,55268620446,36907836710,25718411630,21019290726776,13530132760876,9047334893262,6312165258706,2535925763.92284,202388869.617058,168989032.011833,11175783584.9297,-4710437435.23767,-4871869536.20959,-2396068298.07617,0.014292,0.000161,0,0,0,0,342235,2590,775,0,0,0,0,0,341618,899,783,2300,0,0,0,0,340918,873,727,546,618,1918,0,0,,
125,29,1.301557,11.766,0.048125,0.4292057,449818,156582334,109010651,57129130104,38156128824,26592924673,21724314446686,13985789694302,9353474664758,6526910181353,2622580075.12709,209354429.824059,174857740.498852,11728579502.8906,-4860022274.30005,-5034640236.98721,-2474464984.0293,0.013826,0.000151,0,0,0,0,342211,2491,898,0,0,0,0,0,341592,837,784,2387,0,0,0,0,340887,844,695,565,564,1214,831,0,,
126,29,1.32662,12.00178,0.02708333,0.2701621,458480,159619880,111108527,58244646062,38895719099,27104094735,22150780991696,14258598314843,9534536180041,6652155106805,2672961165.78991,213268944.758247,177937057.217484,11715173961.3047,-4969902582.50867,-5126064164.19697,-2522720639.17188,0.013563,0.000145,0,0,0,0,342187,2366,1045,2,0,0,0,0,341576,830,771,2421,2,0,0,0,340868,844,693,561,557,979,1098,0,,
127,29,1.375127,12.42138,0.05131944,0.4494847,475244,165432571,115166595,60358416593,40310937239,28093424331,22952640554173,14775761169845,9881307752621,6894933315315,2771291773.60187,221412901.67907,184929738.971428,12483740693.4688,-5132707325.43787,-5331858236.12347,-2617161481.29785,0.013089,0.000135,0,0,0,0,342147,2336,1100,17,0,0,0,0,341548,802,759,2322,169,0,0,0,340810,847,677,549,506,738,1473,0,,
128,29,1.408527,12.71224,0.03502025,0.3197454,486787,169475462,117964407,61840604070,41296089870,28775840643,23518153813754,15138541831090,10122737029646,7062349506729,2837524242.24486,226643940.094246,189207641.581211,12500604231.9219,-5271295705.25427,-5451938829.99534,-2679986367.54102,0.012773,0.000129,0,0,0,0,342106,2154,1303,37,0,0,0,0,341510,803,750,1736,801,0,0,0,340774,847,679,545,489,673,1593,0,,
129,29,1.444222,13.04974,0.04200231,0.3746074,499123,173748068,120958839,63392941568,42339669223,29507586649,24106590436562,15519706875887,10379166431393,7242273209445,2910072347.92275,233085106.914284,194089310.211926,13050329893.9219,-5389717281.37781,-5595600105.10565,-2748674952.29394,0.01246,0.000122,0,0,0,0,342103,2069,1355,73,0,0,0,0,341484,769,758,843,1746,0,0,0,340766,828,658,534,471,613,1730,0,,
130,29,1.479416,13.3767,0.03818576,0.362065,511286,178013203,123901167,64958524971,43376894014,30223818083,24704586761437,15902095310832,10632840374588,7417626870489,2980101070.64049,238526069.03788,198550064.783401,12986041018.1367,-5554477353.88245,-5718045692.58955,-2813941793.32617,0.012159,0.000117,0,0,0,0,342080,1998,1418,104,0,0,0,0,341465,762,739,757,1877,0,0,0,340747,827,638,544,449,540,1854,1,,
131,29,1.516803,13.7226,0.0439728,0.388137,524207,182517260,127038189,66602389310,44476026059,30990551287,25329355594958,16304992220629,10902691875835,7606184822871,3053924299.21686,244144051.239441,203664686.096691,13262149056.9492,-5678807362.62354,-5864749776.4039,-2889259279.85547,0.011855,0.000111,0,0,0,0,342056,1488,1891,165,0,0,0,0,341434,753,736,681,1996,0,0,0,340711,833,609,561,444,500,1116,826,,
132,29,1.556788,14.06025,0.04065683,0.3617238,538026,187297976,130383942,68337874880,45640250242,31806201654,25986882417368,16729719606260,11187976518920,7806297938496,3135576452.60695,250903928.80809,209267060.765911,13937066217.0781,-5808250813.04663,-6026894752.61923,-2967934012.51465,0.011555,0.000105,0,0,0,0,342019,1037,2316,228,0,0,0,0,341399,753,723,650,2075,0,0,0,340675,828,598,561,432,486,877,1143,,
133,29,1.586311,14.33983,0.03223669,0.3036518,548229,190856811,132854709,69639359833,46507032461,32408372063,26482982889447,17048241764407,11400312859713,7953929198373,3195734440.89247,255874484.911545,213114782.785564,14114029552.5352,-5922940438.00757,-6137368408.03467,-3022083837.06738,0.011342,0.000101,0,0,0,0,342009,965,2359,267,0,0,0,0,341377,739,722,617,2145,0,0,0,340670,818,582,558,417,489,751,1315,,
134,29,1.586311,14.33983,0,0,548229,190856811,132854709,69639359833,46507032461,32408372063,26482982889447,17048241764407,11400312859713,7953929198373,3195734440.89247,255874484.911545,213114782.785564,14114029552.5352,-5922940438.00757,-6137368408.03467,-3022083837.06738,0.011342,0.000101,0,0,0,0,342009,965,2359,267,0,0,0,0,341377,739,722,617,2145,0,0,0,340670,818,582,558,417,489,751,1315,,
135,29,1.586276,14.33951,0.0001736111,0.01339283,548217,190852425,132851891,69637627435,46506009237,32407714177,26482265961579,17047840138263,11400075529267,7953776546657,3195601506.61649,255882803.15049,213117981.924179,14121666602.5586,-5921778071.89526,-6137462911.60188,-3022248731.36035,0.011342,0.000101,0,0,0,0,342010,965,2358,267,0,0,0,0,341377,739,721,616,2147,0,0,0,340669,820,582,557,417,488,751,1316,,
136,29,1.586276,14.33855,0.0009027778,0.0300327,548217,190852581,132851089,69637906309,46505807434,32407320997,26482504332489,17047834117296,11399966598206,7953631415641,3195771763.07829,255922398.857513,213113505.284271,14122773636.1055,-5921219634.37146,-6137178853.75783,-3021895984.25293,0.011342,0.000101,0,0,0,0,342007,965,2363,265,0,0,0,0,341381,736,722,616,2145,0,0,0,340667,817,584,557,419,487,742,1327,,
137,29,1.586276,14.33855,0,0,548217,190852581,132851089,69637906309,46505807434,32407320997,26482504332489,17047834117296,11399966598206,7953631415641,3195771763.07829,255922398.857513,213113505.284271,14122773636.1055,-5921219634.37146,-6137178853.75783,-3021895984.25293,0.011342,0.000101,0,0,0,0,342007,965,2363,265,0,0,0,0,341381,736,722,616,2145,0,0,0,340667,817,584,557,419,487,742,1327,,
138,29,1.586276,14.33855,0,0,548217,190852581,132851089,69637906309,46505807434,32407320997,26482504332489,17047834117296,11399966598206,7953631415641,3195771763.07829,255922398.857513,213113505.284271,14122773636.1055,-5921219634.37146,-6137178853.75783,-3021895984.25293,0.011342,0.000101,0,0,0,0,342007,965,2363,265,0,0,0,0,341381,736,722,616,2145,0,0,0,340667,817,584,557,419,487,742,1327,,
139,29,1.586317,14.34031,0.0006655093,0.02578888,548231,190860293,132855906,69641547653,46508146969,32408823992,26484117184025,17048883183527,11400646371305,7954075874100,3195740239.61797,255897194.834625,213104014.324829,14096285907.6172,-5920605112.31152,-6137539535.0928,-3022370330.5791,0.011342,0.000101,0,0,0,0,342008,968,2360,264,0,0,0,0,341380,736,721,616,2147,0,0,0,340668,817,585,557,418,488,743,1324,,
140,29,1.586331,14.33938,0.0004369213,0.0208981,548236,190862235,132856543,69642422245,46508349859,32408843749,26484547276773,17048971254691,11400631609905,7954048764991,3195868663.70431,255829536.814659,213108667.920231,14104561707.6758,-5924556543.43311,-6137751130.92694,-3022103988.2959,0.011342,0.000101,0,0,0,0,342007,968,2362,263,0,0,0,0,341383,734,721,616,2146,0,0,0,340667,815,588,557,418,487,741,1327,,
141,29,1.586331,14.33938,0,0,548236,190862235,132856543,69642422245,46508349859,32408843749,26484547276773,17048971254691,11400631609905,7954048764991,3195868663.70431,255829536.814659,213108667.920231,14104561707.6758,-5924556543.43311,-6137751130.92694,-3022103988.2959,0.011342,0.000101,0,0,0,0,342007,968,2362,263,0,0,0,0,341383,734,721,616,2146,0,0,0,340667,815,588,557,418,487,741,1327,,
142,29,1.586331,14.33938,0,0,548236,190862235,132856543,69642422245,46508349859,32408843749,26484547276773,17048971254691,11400631609905,7954048764991,3195868663.70431,255829536.814659,213108667.920231,14104561707.6758,-5924556543.43311,-6137751130.92694,-3022103988.2959,0.011342,0.000101,0,0,0,0,342007,968,2362,263,0,0,0,0,341383,734,721,616,2146,0,0,0,340667,815,588,557,418,487,741,1327,,
143,29,1.586262,14.33924,0.0003587963,0.01893852,548212,190852241,132851146,69637990105,46506089580,32407630148,26482518679691,17047965642332,11400121633080,7953776008378,3195486302.23377,255845270.283714,213101400.88517,14112453619.1289,-5918761788.49609,-6136372867.88803,-3022337790.17969,0.011342,0.000101,0,0,0,0,342007,974,2358,261,0,0,0,0,341381,735,720,617,2147,0,0,0,340668,815,589,555,419,486,743,1325,,
144,29,1.58625,14.3392,0.0002141204,0.01463129,548208,190852442,132850023,69638724186,46506055273,32407303689,26483062540142,17048103444451,11400087608529,7953679735395,3195595633.76551,255815748.39225,213084321.350258,14103624256.1797,-5920266195.67871,-6136495819.35641,-3022017290.61816,0.011342,0.000101,0,0,0,0,342007,971,2361,261,0,0,0,0,341381,735,721,618,2145,0,0,0,340668,813,590,556,418,487,742,1326,,
145,29,1.58625,14.3392,0,0,548208,190852442,132850023,69638724186,46506055273,32407303689,26483062540142,17048103444451,11400087608529,7953679735395,3195595633.76551,255815748.39225,213084321.350258,14103624256.1797,-5920266195.67871,-6136495819.35641,-3022017290.61816,0.011342,0.000101,0,0,0,0,342007,971,2361,261,0,0,0,0,341381,735,721,618,2145,0,0,0,340668,813,590,556,418,487,742,1326,,
146,29,1.58625,14.3392,0,0,548208,190852442,132850023,69638724186,46506055273,32407303689,26483062540142,17048103444451,11400087608529,7953679735395,3195595633.76551,255815748.39225,213084321.350258,14103624256.1797,-5920266195.67871,-6136495819.35641,-3022017290.61816,0.011342,0.000101,0,0,0,0,342007,971,2361,261,0,0,0,0,341381,735,721,618,2145,0,0,0,340668,813,590,556,418,487,742,1326,,
147,29,1.586282,14.33957,0.0001880787,0.01371289,548219,190855832,132852948,69639749448,46506975963,32408086678,26483360684708,17048389967653,11400338923543,7953890431980,3195593721.1605,255824645.382889,213095639.21677,14107123737.4648,-5920924945.54993,-6136341046.78674,-3022082842.74707,0.011342,0.000101,0,0,0,0,342008,970,2361,261,0,0,0,0,341381,735,720,617,2147,0,0,0,340670,813,588,556,418,488,741,1326,,
148,29,1.586291,14.33926,0.000228588,0.0151174,548222,190857635,132852944,69640699451,46507167143,32407923002,26483830396451,17048535533833,11400329983285,7953813795974,3195651937.77866,255833386.551994,213110080.469788,14100361503.7266,-5919512675.97266,-6136697325.52805,-3022272104.24902,0.011342,0.000101,0,0,0,0,342006,972,2361,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,814,588,556,419,487,742,1326,,
149,29,1.586291,14.33926,0,0,548222,190857635,132852944,69640699451,46507167143,32407923002,26483830396451,17048535533833,11400329983285,7953813795974,3195651937.77866,255833386.551994,213110080.469788,14100361503.7266,-5919512675.97266,-6136697325.52805,-3022272104.24902,0.011342,0.000101,0,0,0,0,342006,972,2361,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,814,588,556,419,487,742,1326,,
150,29,1.586291,14.33926,0,0,548222,190857635,132852944,69640699451,46507167143,32407923002,26483830396451,17048535533833,11400329983285,7953813795974,3195651937.77866,255833386.551994,213110080.469788,14100361503.7266,-5919512675.97266,-6136697325.52805,-3022272104.24902,0.011342,0.000101,0,0,0,0,342006,972,2361,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,814,588,556,419,487,742,1326,,
151,29,1.586238,14.33918,0.0002025463,0.01423043,548204,190849947,132849442,69637354109,46505606554,32407265618,26482355096661,17047834520690,11400019639692,7953697758634,3195477964.53041,255836459.875229,213092938.28339,14107981967.4258,-5919894368.56665,-6136439952.77087,-3022203254.75488,0.011342,0.000101,0,0,0,0,342007,973,2359,261,0,0,0,0,341381,735,721,616,2147,0,0,0,340668,815,589,555,418,487,742,1326,,
152,29,1.586241,14.33897,0.0001996528,0.01412844,548205,190850193,132848839,69637441269,46505379209,32406924231,26482402752963,17047756248863,11399897252249,7953568929103,3195515040.42265,255843792.548264,213102533.554848,14113644667.8477,-5916916994.13892,-6136705182.09456,-3022324152.18359,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,813,590,555,419,487,742,1326,,
153,29,1.586241,14.33897,0,0,548205,190850193,132848839,69637441269,46505379209,32406924231,26482402752963,17047756248863,11399897252249,7953568929103,3195515040.42265,255843792.548264,213102533.554848,14113644667.8477,-5916916994.13892,-6136705182.09456,-3022324152.18359,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,813,590,555,419,487,742,1326,,
154,29,1.586241,14.33897,0,0,548205,190850193,132848839,69637441269,46505379209,32406924231,26482402752963,17047756248863,11399897252249,7953568929103,3195515040.42265,255843792.548264,213102533.554848,14113644667.8477,-5916916994.13892,-6136705182.09456,-3022324152.18359,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,813,590,555,419,487,742,1326,,
155,29,1.586236,14.33919,0.0001909722,0.01381795,548203,190849504,132849126,69637167488,46505469808,32407169350,26482280039452,17047777446804,11399978626524,7953669120156,3195478593.47367,255832713.833229,213091099.855659,14110612681.5117,-5919689075.42407,-6136446471.60222,-3022209570.2041,0.011342,0.000101,0,0,0,0,342007,973,2359,261,0,0,0,0,341381,735,721,616,2147,0,0,0,340668,814,590,555,418,487,742,1326,,
156,29,1.586267,14.33908,0.0002054398,0.0143317,548214,190854110,132851046,69639158288,46506334719,32407467698,26483160806636,17048172887931,11400131323603,7953703310898,3195595548.09898,255841030.588066,213104870.173428,14109186812.082,-5918480602.28491,-6136852514.7648,-3022332210.3125,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,813,589,556,419,487,742,1326,,
157,29,1.586267,14.33908,0,0,548214,190854110,132851046,69639158288,46506334719,32407467698,26483160806636,17048172887931,11400131323603,7953703310898,3195595548.09898,255841030.588066,213104870.173428,14109186812.082,-5918480602.28491,-6136852514.7648,-3022332210.3125,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,813,589,556,419,487,742,1326,,
158,29,1.586267,14.33908,0,0,548214,190854110,132851046,69639158288,46506334719,32407467698,26483160806636,17048172887931,11400131323603,7953703310898,3195595548.09898,255841030.588066,213104870.173428,14109186812.082,-5918480602.28491,-6136852514.7648,-3022332210.3125,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,813,589,556,419,487,742,1326,,
159,29,1.586259,14.33945,0.0002228009,0.01492485,548211,190852937,132850905,69638662371,46506233485,32407564001,26482939044821,17048110255843,11400148111861,7953756446559,3195552762.60839,255820044.996086,213093333.102009,14107696268.5547,-5920642549.67322,-6136365458.97758,-3022039612.21484,0.011342,0.000101,0,0,0,0,342007,973,2359,261,0,0,0,0,341381,735,721,616,2147,0,0,0,340670,813,588,556,418,488,741,1326,,
160,29,1.586267,14.33921,0.0001938657,0.01392222,548214,190854372,132850849,69639361894,46506313352,32407373663,26483279506668,17048185907038,11400106281514,7953669569311,3195616729.67661,255824755.280777,213106314.809689,14105919436.8359,-5918689813.74219,-6136573447.2791,-3022187355.64356,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,814,588,556,419,487,742,1326,,
161,29,1.586267,14.33921,0,0,548214,190854372,132850849,69639361894,46506313352,32407373663,26483279506668,17048185907038,11400106281514,7953669569311,3195616729.67661,255824755.280777,213106314.809689,14105919436.8359,-5918689813.74219,-6136573447.2791,-3022187355.64356,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,814,588,556,419,487,742,1326,,
162,29,1.586267,14.33921,0,0,548214,190854372,132850849,69639361894,46506313352,32407373663,26483279506668,17048185907038,11400106281514,7953669569311,3195616729.67661,255824755.280777,213106314.809689,14105919436.8359,-5918689813.74219,-6136573447.2791,-3022187355.64356,0.011342,0.000101,0,0,0,0,342006,974,2359,261,0,0,0,0,341382,736,720,618,2144,0,0,0,340668,814,588,556,419,487,742,1326,,
163,29,1.586238,14.33919,0.0002083333,0.01443225,548204,190849945,132849447,69637352485,46505608049,32407268293,26482354107643,17047834910455,11400020582617,7953698832009,3195477733.07731,255836698.863159,213093189.925579,14107996850.4453,-5919910725.35803,-6136430560.29684,-3022199555.60449,0.011342,0.000101,0,0,0,0,342007,973,2359,261,0,0,0,0,341381,735,721,616,2147,0,0,0,340668,815,589,555,418,487,742,1326,,
164,29,1.588568,14.36309,0.01250289,0.1322107,549009,191122424,133045499,69733478794,46572357430,32455383971,26517606159398,17071503899324,11416485988478,7965591987725,3199449378.02362,256216399.216209,213462974.879715,14207231059.4648,-5926309884.14819,-6147399607.93999,-3026617216.06445,0.011323,0.000101,0,0,0,0,342004,955,2376,265,0,0,0,0,341384,726,722,617,2151,0,0,0,340677,818,571,559,417,487,724,1347,,
165,29,1.588588,14.3626,0.0002517361,0.0158642,549016,191122963,133046875,69733121171,46572432262,32455666587,26517310062193,17071411063076,11416497489356,7965653728339,3199564797.59855,256272135.718384,213489770.175671,14218446840.0586,-5928824329.03601,-6148804852.82301,-3027164339.80762,0.011323,0.000101,0,0,0,0,342003,955,2374,268,0,0,0,0,341384,726,723,616,2151,0,0,0,340676,817,573,558,418,487,722,1349,,
166,29,1.588588,14.3626,0,0,549016,191122963,133046875,69733121171,46572432262,32455666587,26517310062193,17071411063076,11416497489356,7965653728339,3199564797.59855,256272135.718384,213489770.175671,14218446840.0586,-5928824329.03601,-6148804852.82301,-3027164339.80762,0.011323,0.000101,0,0,0,0,342003,955,2374,268,0,0,0,0,341384,726,723,616,2151,0,0,0,340676,817,573,558,418,487,722,1349,,
167,29,1.588588,14.3626,0,0,549016,191122963,133046875,69733121171,46572432262,32455666587,26517310062193,17071411063076,11416497489356,7965653728339,3199564797.59855,256272135.718384,213489770.175671,14218446840.0586,-5928824329.03601,-6148804852.82301,-3027164339.80762,0.011323,0.000101,0,0,0,0,342003,955,2374,268,0,0,0,0,341384,726,723,616,2151,0,0,0,340676,817,573,558,418,487,722,1349,,
168,29,1.588559,14.36256,5.787037e-05,0.007607038,549006,191119823,133044540,69732054427,46571676244,32455114278,26516924378699,17071147525620,11416313380860,7965521466732,3199472372.24773,256246292.567009,213481902.740711,14221154199.8906,-5927400072.62573,-6148370921.76506,-3027060717.36816,0.011323,0.000101,0,0,0,0,342003,955,2374,268,0,0,0,0,341383,727,723,616,2151,0,0,0,340676,818,573,558,417,487,723,1348,,
169,29,1.588559,14.36254,2.893519e-05,0.005379066,549006,191119830,133044547,69732060446,46571681126,32455118023,26516928260292,17071150429572,11416315491846,7965522969427,3199473517.57134,256247041.368851,213482255.020763,14221172346.2969,-5927371733.49451,-6148346916.6254,-3027055572.95019,0.011323,0.000101,0,0,0,0,342003,954,2375,268,0,0,0,0,341383,727,723,616,2151,0,0,0,340676,817,574,557,418,487,722,1349,,
170,29,1.588559,14.36254,0,0,549006,191119830,133044547,69732060446,46571681126,32455118023,26516928260292,17071150429572,11416315491846,7965522969427,3199473517.57134,256247041.368851,213482255.020763,14221172346.2969,-5927371733.49451,-6148346916.6254,-3027055572.95019,0.011323,0.000101,0,0,0,0,342003,954,2375,268,0,0,0,0,341383,727,723,616,2151,0,0,0,340676,817,574,557,418,487,722,1349,,
